14; The All-American Rejects 14;Music;watch/b50246be-f686-4986-8227-91919b5b36c3-03 LivingRoom.mp4;null;60cabc7a27a131004ccea3fd;Dirty Little Secret. for episode 14;60cabc7827a131004ccea1bd;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60be2d9d6a90b5004d9d6a1b;0
18; The All-American Rejects 18;Music;watch/220d3c2c-5e41-47e0-9fb0-bd60734a0c43-02 Divers.mp4;null;60cabc7a27a131004ccea401;Dirty Little Secret. for episode 18;60cabc7827a131004ccea1bd;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60be2d9d6a90b5004d9d6a1b;0
2;Big Big World 2;Music;watch/5f0dd012-e487-4f69-b49c-80d37ba39cc5-04 Shipwreck.mp4;null;60cabc7a27a131004ccea405;Emilia Rydberg for episode 2;60cabc7827a131004ccea1be;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60be2d9d6a90b5004d9d6a1b;0
6;Big Big World 6;Music;watch/b00f28e6-3036-4b64-89bc-f7e0b647ba36-01 Midnight.mp4;null;60cabc7a27a131004ccea409;Emilia Rydberg for episode 6;60cabc7827a131004ccea1be;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60be2d9d6a90b5004d9d6a1b;0
10;Big Big World 10;Music;watch/3a470ce4-2630-4e09-8a9d-2906d1cead30-05 AFiswh.mp4;null;60cabc7a27a131004ccea40d;Emilia Rydberg for episode 10;60cabc7827a131004ccea1be;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/17a0393f-bbff-494a-bb7d-e32f36413ced-AriumWeb1x1.031.png;1;60be2d9d6a90b5004d9d6a1b;0
14;Big Big World 14;Music;watch/b50246be-f686-4986-8227-91919b5b36c3-03 LivingRoom.mp4;null;60cabc7a27a131004ccea411;Emilia Rydberg for episode 14;60cabc7827a131004ccea1be;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/a284ee5c-2323-4a50-86e9-54ff155d7d30-AriumWeb1x1.011.png;1;60be2d9d6a90b5004d9d6a1b;0
18;Big Big World 18;Music;watch/220d3c2c-5e41-47e0-9fb0-bd60734a0c43-02 Divers.mp4;null;60cabc7a27a131004ccea415;Emilia Rydberg for episode 18;60cabc7827a131004ccea1be;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/2cc26488-faf9-43fc-9214-da6fb8cf71b1-ep1.png;1;60be2d9d6a90b5004d9d6a1b;0
3;To Kill a Mockingbird 3;Comic;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7827a131004ccea1c2;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 3;60cabc7827a131004ccea1a1;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;21.21
7;To Kill a Mockingbird 7;Comic;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7827a131004ccea1c6;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 7;60cabc7827a131004ccea1a1;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;35.42
11;To Kill a Mockingbird 11;Comic;read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc7827a131004ccea1ca;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 11;60cabc7827a131004ccea1a1;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/7fa5fc19-e318-4c92-9478-1fc566b92e23-AriumWeb1x1.015.png;5;60be2d9d6a90b5004d9d6a1b;39.84
15;To Kill a Mockingbird 15;Comic;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7827a131004ccea1ce;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 15;60cabc7827a131004ccea1a1;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;37.98
19;To Kill a Mockingbird 19;Comic;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7827a131004ccea1d2;This book cover is one of many given to Harper Lee's classic work To Kill a Mockingbird (1960). The novel won a Pulitzer Prize in 1961 and the next year was made into an Academy Award-winning film. for episode 19;60cabc7827a131004ccea1a1;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;40.14
3;The Great Gatsby 3;Comic;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7827a131004ccea1d6;F. Scott Fitzgerald’s The Great Gatsby is distinguished as one of the greatest texts for introducing students to the art of reading literature critically (which means you may have read it in school). for episode 3;60cabc7827a131004ccea1a2;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;37.87
7;The Great Gatsby 7;Comic;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7827a131004ccea1da;F. Scott Fitzgerald’s The Great Gatsby is distinguished as one of the greatest texts for introducing students to the art of reading literature critically (which means you may have read it in school). for episode 7;60cabc7827a131004ccea1a2;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;23.11
11;The Great Gatsby 11;Comic;read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc7827a131004ccea1de;F. Scott Fitzgerald’s The Great Gatsby is distinguished as one of the greatest texts for introducing students to the art of reading literature critically (which means you may have read it in school). for episode 11;60cabc7827a131004ccea1a2;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/7fa5fc19-e318-4c92-9478-1fc566b92e23-AriumWeb1x1.015.png;5;60be2d9d6a90b5004d9d6a1b;36.45
15;The Great Gatsby 15;Comic;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7827a131004ccea1e2;F. Scott Fitzgerald’s The Great Gatsby is distinguished as one of the greatest texts for introducing students to the art of reading literature critically (which means you may have read it in school). for episode 15;60cabc7827a131004ccea1a2;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;31.21
19;The Great Gatsby 19;Comic;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7827a131004ccea1e6;F. Scott Fitzgerald’s The Great Gatsby is distinguished as one of the greatest texts for introducing students to the art of reading literature critically (which means you may have read it in school). for episode 19;60cabc7827a131004ccea1a2;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;44.47
3;One Hundred Years of Solitude 3;Comic;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7827a131004ccea1ea;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 3;60cabc7827a131004ccea1a3;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;40.00
7;One Hundred Years of Solitude 7;Comic;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7827a131004ccea1ee;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 7;60cabc7827a131004ccea1a3;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;48.46
11;One Hundred Years of Solitude 11;Comic;read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc7827a131004ccea1f2;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 11;60cabc7827a131004ccea1a3;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/7fa5fc19-e318-4c92-9478-1fc566b92e23-AriumWeb1x1.015.png;5;60be2d9d6a90b5004d9d6a1b;31.27
15;One Hundred Years of Solitude 15;Comic;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7827a131004ccea1f6;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 15;60cabc7827a131004ccea1a3;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;43.93
19;One Hundred Years of Solitude 19;Comic;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7827a131004ccea1fa;The late Colombian author Gabriel García Márquez published his most-famous work, One Hundred Years of Solitude, in 1967. for episode 19;60cabc7827a131004ccea1a3;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;26.36
3;A Passage to India 3;Comic;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7827a131004ccea1fe;E.M. Forster wrote his novel A Passage to India after multiple trips to the country throughout his early life. for episode 3;60cabc7827a131004ccea1a4;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;22.56
7;A Passage to India 7;Comic;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7927a131004ccea202;E.M. Forster wrote his novel A Passage to India after multiple trips to the country throughout his early life. for episode 7;60cabc7827a131004ccea1a4;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;37.38
11;A Passage to India 11;Comic;read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc7927a131004ccea206;E.M. Forster wrote his novel A Passage to India after multiple trips to the country throughout his early life. for episode 11;60cabc7827a131004ccea1a4;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/7fa5fc19-e318-4c92-9478-1fc566b92e23-AriumWeb1x1.015.png;5;60be2d9d6a90b5004d9d6a1b;22.02
15;A Passage to India 15;Comic;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7927a131004ccea20a;E.M. Forster wrote his novel A Passage to India after multiple trips to the country throughout his early life. for episode 15;60cabc7827a131004ccea1a4;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;24.82
19;A Passage to India 19;Comic;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7927a131004ccea20e;E.M. Forster wrote his novel A Passage to India after multiple trips to the country throughout his early life. for episode 19;60cabc7827a131004ccea1a4;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;30.45
3;Invisible Man 3;Comic;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7927a131004ccea212;Often confused with H.G. Wells’s science-fiction novella of nearly the same name (just subtract a “The”), Ralph Ellison’s Invisible Man is a groundbreaking novel in the expression of identity for the African American male. for episode 3;60cabc7827a131004ccea1a5;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;47.67
7;Invisible Man 7;Comic;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7927a131004ccea216;Often confused with H.G. Wells’s science-fiction novella of nearly the same name (just subtract a “The”), Ralph Ellison’s Invisible Man is a groundbreaking novel in the expression of identity for the African American male. for episode 7;60cabc7827a131004ccea1a5;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;46.60
11;Invisible Man 11;Comic;read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc7927a131004ccea21a;Often confused with H.G. Wells’s science-fiction novella of nearly the same name (just subtract a “The”), Ralph Ellison’s Invisible Man is a groundbreaking novel in the expression of identity for the African American male. for episode 11;60cabc7827a131004ccea1a5;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/7fa5fc19-e318-4c92-9478-1fc566b92e23-AriumWeb1x1.015.png;5;60be2d9d6a90b5004d9d6a1b;31.78
15;Invisible Man 15;Comic;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7927a131004ccea21e;Often confused with H.G. Wells’s science-fiction novella of nearly the same name (just subtract a “The”), Ralph Ellison’s Invisible Man is a groundbreaking novel in the expression of identity for the African American male. for episode 15;60cabc7827a131004ccea1a5;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;31.02
19;Invisible Man 19;Comic;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7927a131004ccea222;Often confused with H.G. Wells’s science-fiction novella of nearly the same name (just subtract a “The”), Ralph Ellison’s Invisible Man is a groundbreaking novel in the expression of identity for the African American male. for episode 19;60cabc7827a131004ccea1a5;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;44.00
3;Don Quixote 3;Comic;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7927a131004ccea226;Miguel de Cervantes’s Don Quixote, perhaps the most influential and well-known work of Spanish literature, was first published in full in 1615. for episode 3;60cabc7827a131004ccea1a6;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;30.80
7;Don Quixote 7;Comic;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7927a131004ccea22a;Miguel de Cervantes’s Don Quixote, perhaps the most influential and well-known work of Spanish literature, was first published in full in 1615. for episode 7;60cabc7827a131004ccea1a6;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;29.51
11;Don Quixote 11;Comic;read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc7927a131004ccea22e;Miguel de Cervantes’s Don Quixote, perhaps the most influential and well-known work of Spanish literature, was first published in full in 1615. for episode 11;60cabc7827a131004ccea1a6;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/7fa5fc19-e318-4c92-9478-1fc566b92e23-AriumWeb1x1.015.png;5;60be2d9d6a90b5004d9d6a1b;40.11
15;Don Quixote 15;Comic;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7927a131004ccea232;Miguel de Cervantes’s Don Quixote, perhaps the most influential and well-known work of Spanish literature, was first published in full in 1615. for episode 15;60cabc7827a131004ccea1a6;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;37.53
19;Don Quixote 19;Comic;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7927a131004ccea236;Miguel de Cervantes’s Don Quixote, perhaps the most influential and well-known work of Spanish literature, was first published in full in 1615. for episode 19;60cabc7827a131004ccea1a6;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;44.34
3;Beloved 3;Comic;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7927a131004ccea23a;Toni Morrison’s 1987 spiritual and haunting novel Beloved tells the story of an escaped slave named Sethe who has fled to Cincinnati, Ohio, in the year 1873. for episode 3;60cabc7827a131004ccea1a7;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;26.57
7;Beloved 7;Comic;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7927a131004ccea23e;Toni Morrison’s 1987 spiritual and haunting novel Beloved tells the story of an escaped slave named Sethe who has fled to Cincinnati, Ohio, in the year 1873. for episode 7;60cabc7827a131004ccea1a7;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;20.80
11;Beloved 11;Comic;read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc7927a131004ccea242;Toni Morrison’s 1987 spiritual and haunting novel Beloved tells the story of an escaped slave named Sethe who has fled to Cincinnati, Ohio, in the year 1873. for episode 11;60cabc7827a131004ccea1a7;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/7fa5fc19-e318-4c92-9478-1fc566b92e23-AriumWeb1x1.015.png;5;60be2d9d6a90b5004d9d6a1b;36.05
15;Beloved 15;Comic;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7927a131004ccea246;Toni Morrison’s 1987 spiritual and haunting novel Beloved tells the story of an escaped slave named Sethe who has fled to Cincinnati, Ohio, in the year 1873. for episode 15;60cabc7827a131004ccea1a7;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;28.22
19;Beloved 19;Comic;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7927a131004ccea24a;Toni Morrison’s 1987 spiritual and haunting novel Beloved tells the story of an escaped slave named Sethe who has fled to Cincinnati, Ohio, in the year 1873. for episode 19;60cabc7827a131004ccea1a7;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;28.37
3;Mrs. Dalloway 3;Illustration;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7927a131004ccea24e;Possibly the most idiosyncratic novel of this list, Virginia Woolf’s Mrs. Dalloway describes exactly one day in the life of a British socialite named Clarissa Dalloway. for episode 3;60cabc7827a131004ccea1a8;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;27.71
7;Mrs. Dalloway 7;Illustration;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7927a131004ccea252;Possibly the most idiosyncratic novel of this list, Virginia Woolf’s Mrs. Dalloway describes exactly one day in the life of a British socialite named Clarissa Dalloway. for episode 7;60cabc7827a131004ccea1a8;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;34.28
11;Mrs. Dalloway 11;Illustration;read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc7927a131004ccea256;Possibly the most idiosyncratic novel of this list, Virginia Woolf’s Mrs. Dalloway describes exactly one day in the life of a British socialite named Clarissa Dalloway. for episode 11;60cabc7827a131004ccea1a8;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/7fa5fc19-e318-4c92-9478-1fc566b92e23-AriumWeb1x1.015.png;5;60be2d9d6a90b5004d9d6a1b;32.96
15;Mrs. Dalloway 15;Illustration;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7927a131004ccea25a;Possibly the most idiosyncratic novel of this list, Virginia Woolf’s Mrs. Dalloway describes exactly one day in the life of a British socialite named Clarissa Dalloway. for episode 15;60cabc7827a131004ccea1a8;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;24.06
19;Mrs. Dalloway 19;Illustration;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7927a131004ccea25e;Possibly the most idiosyncratic novel of this list, Virginia Woolf’s Mrs. Dalloway describes exactly one day in the life of a British socialite named Clarissa Dalloway. for episode 19;60cabc7827a131004ccea1a8;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;34.92
3;Things Fall Apart 3;Illustration;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7927a131004ccea262;The Western canon of “great literature” often focuses on writers who come from North America or Europe and often ignores accomplished writers and amazing works of literature from other parts of the world. for episode 3;60cabc7827a131004ccea1a9;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;28.99
7;Things Fall Apart 7;Illustration;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7927a131004ccea266;The Western canon of “great literature” often focuses on writers who come from North America or Europe and often ignores accomplished writers and amazing works of literature from other parts of the world. for episode 7;60cabc7827a131004ccea1a9;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;48.60
11;Things Fall Apart 11;Illustration;read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc7927a131004ccea26a;The Western canon of “great literature” often focuses on writers who come from North America or Europe and often ignores accomplished writers and amazing works of literature from other parts of the world. for episode 11;60cabc7827a131004ccea1a9;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/7fa5fc19-e318-4c92-9478-1fc566b92e23-AriumWeb1x1.015.png;5;60be2d9d6a90b5004d9d6a1b;35.65
15;Things Fall Apart 15;Illustration;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7927a131004ccea26e;The Western canon of “great literature” often focuses on writers who come from North America or Europe and often ignores accomplished writers and amazing works of literature from other parts of the world. for episode 15;60cabc7827a131004ccea1a9;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;35.13
19;Things Fall Apart 19;Illustration;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7927a131004ccea272;The Western canon of “great literature” often focuses on writers who come from North America or Europe and often ignores accomplished writers and amazing works of literature from other parts of the world. for episode 19;60cabc7827a131004ccea1a9;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;24.97
3;Jane Eyre 3;Illustration;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7927a131004ccea276;Charlotte Brontë’s Jane Eyre, another novel often assigned for reading in school, was initially published in 1847 under the pseudonym Currer Bell to disguise the fact that the writer was a woman. for episode 3;60cabc7827a131004ccea1aa;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;29.72
7;Jane Eyre 7;Illustration;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7927a131004ccea27a;Charlotte Brontë’s Jane Eyre, another novel often assigned for reading in school, was initially published in 1847 under the pseudonym Currer Bell to disguise the fact that the writer was a woman. for episode 7;60cabc7827a131004ccea1aa;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;26.71
11;Jane Eyre 11;Illustration;read/526e9d01-592f-44c9-9669-8b9d812e731a_TEN2_sample_210224;18;60cabc7927a131004ccea27e;Charlotte Brontë’s Jane Eyre, another novel often assigned for reading in school, was initially published in 1847 under the pseudonym Currer Bell to disguise the fact that the writer was a woman. for episode 11;60cabc7827a131004ccea1aa;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/7fa5fc19-e318-4c92-9478-1fc566b92e23-AriumWeb1x1.015.png;5;60be2d9d6a90b5004d9d6a1b;28.54
15;Jane Eyre 15;Illustration;read/0401ed50-7505-4b79-9b41-527e0745a4c6_TEN1_sample_210224;21;60cabc7927a131004ccea282;Charlotte Brontë’s Jane Eyre, another novel often assigned for reading in school, was initially published in 1847 under the pseudonym Currer Bell to disguise the fact that the writer was a woman. for episode 15;60cabc7827a131004ccea1aa;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/8d67a473-dd09-41e9-a2f0-5bb790e5ca5e-AriumWeb1x1.012.png;5;60be2d9d6a90b5004d9d6a1b;36.31
19;Jane Eyre 19;Illustration;read/d3c14d48-c040-455e-b2df-63cf9c6f46c0_TEN0_sample_210224;6;60cabc7927a131004ccea286;Charlotte Brontë’s Jane Eyre, another novel often assigned for reading in school, was initially published in 1847 under the pseudonym Currer Bell to disguise the fact that the writer was a woman. for episode 19;60cabc7827a131004ccea1aa;https://nftjapan.s3.ap-southeast-1.amazonaws.com/image/13d22a04-7f05-411a-a675-d8735853c975-AriumWeb1x1.009.png;5;60be2d9d6a90b5004d9d6a1b;38.63
